city_code,name,postal_code,address,phone,official_url,source_url,verified_at
04100,仙台市役所,980-8671,仙台市青葉区国分町三丁目7番1号,022-261-1111,https://www.city.sendai.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04101,仙台市青葉区役所,980-8701,仙台市青葉区上杉一丁目5番1号,022-225-7211,https://www.city.sendai.jp/aobaku/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04102,仙台市宮城野区役所,983-8601,仙台市宮城野区五輪二丁目12番35号,022-291-2111,https://www.city.sendai.jp/miyaginoku/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04103,仙台市若林区役所,984-8601,仙台市若林区保春院前丁3番地の1,022-282-1111,https://www.city.sendai.jp/wakabayashiku/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04104,仙台市太白区役所,982-8601,仙台市太白区長町南三丁目1番15号,022-247-1111,https://www.city.sendai.jp/taihakuku/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04105,仙台市泉区役所,981-3189,仙台市泉区泉中央二丁目1番地の1,022-372-3111,https://www.city.sendai.jp/izumiku/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04202,石巻市役所,986-8501,石巻市穀町14番1号,0225-95-1111,https://www.city.ishinomaki.lg.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04203,塩竈市役所,985-8501,塩竈市旭町1番1号,022-364-1111,https://www.city.shiogama.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04205,気仙沼市役所,988-8501,気仙沼市八日町一丁目1番1号,0226-22-6600,https://www.kesennuma.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04206,白石市役所,989-0292,白石市大手町1番1号,0224-25-2111,https://www.city.shiroishi.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04207,名取市役所,981-1292,名取市増田字柳田80番地,022-384-2111,https://www.city.natori.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04208,角田市役所,981-1592,角田市角田字大坊41番地,0224-63-2111,https://www.city.kakuda.lg.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04209,多賀城市役所,985-8531,多賀城市中央二丁目1番1号,022-368-1141,https://www.city.tagajo.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04211,岩沼市役所,989-2480,岩沼市桜一丁目6番20号,0223-22-1111,https://www.city.iwanuma.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04212,登米市役所,987-0511,登米市迫町佐沼字中江二丁目6番地1,0220-22-2111,https://www.city.tome.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04213,栗原市役所,987-2293,栗原市築館薬師一丁目7番1号,0228-22-1122,https://www.kuriharacity.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04214,東松島市役所,981-0503,東松島市矢本字上河戸36番地1,0225-82-1111,https://www.city.higashimatsushima.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04215,大崎市役所,989-6188,大崎市古川七日町1番1号,0229-23-2111,https://www.city.osaki.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04216,富谷市役所,981-3392,富谷市富谷坂松田30番地,022-358-3111,https://www.tomiya-city.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04301,蔵王町役場,989-0892,刈田郡蔵王町大字円田字西浦北10番地,0224-33-2211,https://www.town.zao.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04302,七ヶ宿町役場,989-0592,刈田郡七ヶ宿町字関126番地,0224-37-2111,https://town.shichikashuku.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04321,大河原町役場,989-1295,柴田郡大河原町字新南19番地,0224-53-2111,https://www.town.ogawara.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04322,村田町役場,989-1392,柴田郡村田町大字村田字迫6番地,0224-83-2111,https://www.town.murata.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04323,柴田町役場,989-1692,柴田郡柴田町船岡中央二丁目3番45号,0224-55-2111,https://www.town.shibata.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04324,川崎町役場,989-1592,柴田郡川崎町大字前川字裏丁175番地1,0224-84-2111,https://www.town.kawasaki.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04341,丸森町役場,981-2192,伊具郡丸森町字鳥屋120番地,0224-72-2111,https://www.town.marumori.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04361,亘理町役場,989-2393,亘理郡亘理町字悠里1番地,0223-34-1111,https://www.town.watari.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04362,山元町役場,989-2292,亘理郡山元町浅生原字作田山32番地,0223-37-1111,https://www.town.yamamoto.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04401,松島町役場,981-0215,宮城郡松島町高城字帰命院下一19番地の1,022-354-5701,https://www.town.miyagi-matsushima.lg.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04404,七ヶ浜町役場,985-8577,宮城郡七ヶ浜町東宮浜字丑谷辺5番地の1,022-357-2111,https://www.shichigahama.com/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04406,利府町役場,981-0112,宮城郡利府町利府字新並松4番地,022-767-2111,https://www.town.rifu.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04421,大和町役場,981-3680,黒川郡大和町吉岡まほろば一丁目1番地の1,022-345-1111,https://www.town.taiwa.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04422,大郷町役場,981-3592,黒川郡大郷町粕川字西長崎5番地の8,022-359-3111,https://www.town.miyagi-osato.lg.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04424,大衡村役場,981-3692,黒川郡大衡村大衡字平林62番地,022-345-5111,https://www.village.ohira.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04444,色麻町役場,981-4122,加美郡色麻町四竃字北谷地41番地,0229-65-2111,https://www.town.shikama.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04445,加美町役場,981-4292,加美郡加美町字西田三番5番地,0229-63-3111,https://www.town.kami.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04501,涌谷町役場,987-0192,遠田郡涌谷町字新町裏153番地2,0229-43-2111,https://www.town.wakuya.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04505,美里町役場,987-8602,遠田郡美里町北浦字駒米13番地,0229-33-2111,https://www.town.misato.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04581,女川町役場,986-2265,牡鹿郡女川町女川一丁目1番地1,0225-54-3131,https://www.town.onagawa.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
04606,南三陸町役場,986-0725,本吉郡南三陸町志津川字沼田101番地,0226-46-2600,https://www.town.minamisanriku.miyagi.jp/,https://www.pref.miyagi.jp/soshiki/sichouson/syozaiti.html,2026-07-06
