city_code,name,postal_code,address,phone,official_url,source_url,verified_at
43100,熊本市役所,860-8601,熊本市中央区手取本町1番1号,096-328-2111,https://www.city.kumamoto.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43101,熊本市中央区役所,860-8618,熊本市中央区手取本町1番1号,096-328-2555,https://www.city.kumamoto.jp/chuo/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43102,熊本市東区役所,862-8555,熊本市東区東本町16-30,096-367-9111,https://www.city.kumamoto.jp/higashi/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43103,熊本市西区役所,861-5292,熊本市西区小島2丁目7-1,096-329-1111,https://www.city.kumamoto.jp/nishi/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43104,熊本市南区役所,861-4189,熊本市南区富合町清藤405-3,096-357-4111,https://www.city.kumamoto.jp/minami/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43105,熊本市北区役所,861-0195,熊本市北区植木町岩野238-1,096-272-1111,https://www.city.kumamoto.jp/kita/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43202,八代市役所,866-8601,八代市松江城町1-25,0965-33-4111,https://www.city.yatsushiro.lg.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43203,人吉市役所,868-8601,人吉市西間下町7番地1,0966-22-2111,https://www.city.hitoyoshi.lg.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43204,荒尾市役所,864-8686,荒尾市宮内出目390番地,0968-63-1111,https://www.city.arao.lg.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43205,水俣市役所,867-8555,水俣市陣内一丁目1番1号,0966-63-1111,https://www.city.minamata.lg.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43206,玉名市役所,865-8501,玉名市岩崎163,0968-75-1111,https://www.city.tamana.lg.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
43208,山鹿市役所,861-0592,山鹿市山鹿987-3,0968-43-1117,https://www.city.yamaga.kumamoto.jp/,"https://www.pref.kumamoto.jp/soshiki/1/177925.html,各市町村公式サイト,https://www.city.kumamoto.jp/",2026-07-07
