city_code,name,postal_code,address,phone,official_url,source_url,verified_at
10201,前橋市役所,371-8601,前橋市大手町二丁目12番1号,027-224-1111,https://www.city.maebashi.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10202,高崎市役所,370-8501,高崎市高松町35番地1,027-321-1111,https://www.city.takasaki.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10203,桐生市役所,376-8501,桐生市織姫町1番1号,0277-46-1111,https://www.city.kiryu.lg.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10204,伊勢崎市役所,372-8501,伊勢崎市今泉町二丁目410番地,0270-24-5111,https://www.city.isesaki.lg.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10205,太田市役所,373-8718,太田市浜町2番35号,0276-47-1111,https://www.city.ota.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10206,沼田市役所,378-8501,沼田市下之町888番地,0278-23-2111,https://www.city.numata.gunma.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10207,館林市役所,374-8501,館林市城町1番1号,0276-72-4111,https://www.city.tatebayashi.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10208,渋川市役所,377-8501,渋川市石原80番地,0279-22-2111,https://www.city.shibukawa.lg.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10209,藤岡市役所,375-8601,藤岡市中栗須327番地,0274-22-1211,https://www.city.fujioka.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10210,富岡市役所,370-2392,富岡市富岡1460－1,0274-62-1511,https://www.city.tomioka.lg.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10211,安中市役所,379-0192,安中市安中2丁目13番7号,027-382-1111,https://www.city.annaka.lg.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10212,みどり市役所,379-2395,みどり市笠懸町鹿2952番地,0277-76-2111,https://www.city.midori.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10344,榛東村役場,370-3593,榛東村大字新井790番地1,0279-54-2211,https://www.vill.shinto.gunma.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10345,吉岡町役場,370-3692,吉岡町大字下野田560,0279-54-3111,https://www.town.yoshioka.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10366,上野村役場,370-1614,上野村大字川和11,0274-59-2111,https://www.uenomura.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10367,神流町役場,370-1592,神流町大字万場90－6,0274-57-2111,https://www.town.kanna.gunma.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10382,下仁田町役場,370-2601,下仁田町大字下仁田682,0274-82-2111,https://www.town.shimonita.lg.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10383,南牧村役場,370-2806,南牧村大字大日向1098,0274-87-2011,https://nanmoku.ne.jp,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10384,甘楽町役場,370-2292,甘楽町大字小幡161－1,0274-74-3131,https://www.town.kanra.lg.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10421,中之条町役場,377-0494,中之条町大字中之条町1091,0279-75-2111,https://www.town.nakanojo.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10424,長野原町役場,377-1392,長野原町大字長野原1340－1,0279-82-2244,https://www.town.naganohara.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
10425,嬬恋村役場,377-1692,嬬恋村大字大前110,0279-96-0511,https://www.vill.tsumagoi.gunma.jp/,https://www.pref.gunma.jp/page/14524.html,2026-07-06
