city_code,name,postal_code,address,phone,official_url,source_url,verified_at
34100,広島市役所,730-8586,広島市中区国泰寺町一丁目6番34号,082-245-2111,https://www.city.hiroshima.lg.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34101,広島市中区役所,730-8587,広島市中区国泰寺町一丁目4番21号,082-504-2543,https://www.city.hiroshima.lg.jp/nakaku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34102,広島市東区役所,732-8510,広島市東区東蟹屋町9番38号,082-568-7703,https://www.city.hiroshima.lg.jp/higashiku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34103,広島市南区役所,734-8522,広島市南区皆実町一丁目5番44号,082-250-8933,https://www.city.hiroshima.lg.jp/minamiku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34104,広島市西区役所,733-8530,広島市西区福島町二丁目2番1号,082-532-0925,https://www.city.hiroshima.lg.jp/nishiku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34105,広島市安佐南区役所,731-0193,広島市安佐南区古市一丁目33番14号,082-831-4925,https://www.city.hiroshima.lg.jp/asaminamiku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34106,広島市安佐北区役所,731-0292,広島市安佐北区可部四丁目13番13号,082-819-3903,https://www.city.hiroshima.lg.jp/asakitaku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34107,広島市安芸区役所,736-8501,広島市安芸区船越南三丁目4番36号,082-821-4903,https://www.city.hiroshima.lg.jp/akiku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34108,広島市佐伯区役所,731-5195,広島市佐伯区海老園二丁目5番28号,082-943-9703,https://www.city.hiroshima.lg.jp/saekiku/index.html,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34202,呉市役所,737-8501,呉市中央四丁目1番6号,0823-25-3100,https://www.city.kure.lg.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34203,竹原市役所,725-8666,竹原市中央五丁目6番28号,0846-22-7719,https://www.city.takehara.lg.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34204,三原市役所,723-8601,三原市港町三丁目5番1号,0848-64-2111,https://www.city.mihara.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34205,尾道市役所,722-8501,尾道市久保一丁目15番1号,0848-38-9111,https://www.city.onomichi.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34207,福山市役所,720-8501,福山市東桜町3番5号,084-921-2111,https://www.city.fukuyama.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34208,府中市役所,726-8601,府中市府川町315番地,0847-44-9099,https://www.city.fuchu.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34209,三次市役所,728-8501,三次市十日市中二丁目8番1号,0824-62-6111,https://www.city.miyoshi.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34210,庄原市役所,727-8501,庄原市中本町一丁目10番1号,0824-73-1111,https://www.city.shobara.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34211,大竹市役所,739-0692,大竹市小方一丁目11番1号,0827-59-2111,https://www.city.otake.hiroshima.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
34212,東広島市役所,739-8601,東広島市西条栄町8番29号,082-422-2111,https://www.city.higashihiroshima.lg.jp/,"https://www.pref.hiroshima.lg.jp/uploaded/attachment/634047.pdf (市区町一覧) , https://www.pref.hiroshima.lg.jp/site/kankeikikanlink/1172556346224.html (市町リンク集) , https://www.city.hiroshima.lg.jp/shisei/ku_yakusho/index.html (広島市区役所)",2026-07-07
