city_code,name,postal_code,address,phone,official_url,source_url,verified_at
07201,福島市役所,960-8601,福島市五老内町3-1,024-535-1111,https://www.city.fukushima.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07202,会津若松市役所,965-8601,会津若松市東栄町3-46,0242-39-1111,https://www.city.aizuwakamatsu.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07203,郡山市役所,963-8601,郡山市朝日一丁目23-7,024-924-2491,https://www.city.koriyama.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07204,いわき市役所,970-8686,いわき市平字梅本21,0246-22-1111,https://www.city.iwaki.lg.jp/www/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07205,白河市役所,961-8602,白河市八幡小路7-1,0248-22-1111,https://www.city.shirakawa.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07207,須賀川市役所,962-8601,須賀川市八幡町135,0248-75-1111,https://www.city.sukagawa.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07208,喜多方市役所,966-8601,喜多方市字御清水東7244-2,0241-24-5206,https://www.city.kitakata.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07209,相馬市役所,976-8601,相馬市中村字北町63-3,0244-37-2120,https://www.city.soma.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07210,二本松市役所,964-8601,二本松市金色403-1,0243-23-1111,https://www.city.nihonmatsu.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07211,田村市役所,963-4393,田村市船引町船引字畑添76-2,0247-81-2111,https://www.city.tamura.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07212,南相馬市役所,975-8686,南相馬市原町区本町二丁目27,0244-22-2111,https://www.city.minamisoma.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07213,伊達市役所,960-0692,伊達市保原町字舟橋180,024-575-1111,https://www.city.fukushima-date.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07214,本宮市役所,969-1192,本宮市本宮字万世212,0243-33-1111,https://www.city.motomiya.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07301,桑折町役場,969-1692,桑折町大字谷地字道下22-7,024-582-2111,https://www.town.koori.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07303,国見町役場,969-1792,国見町大字藤田字一丁田二1-7,024-585-2111,https://www.town.kunimi.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07308,川俣町役場,960-1492,川俣町字五百田30,024-566-2111,https://www.town.kawamata.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07322,大玉村役場,969-1392,大玉村玉井字星内70,0243-48-3131,https://www.vill.otama.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07342,鏡石町役場,969-0492,鏡石町不時沼345,0248-62-2111,https://www.town.kagamiishi.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07344,天栄村役場,962-0592,天栄村大字下松本字原畑78,0248-82-2111,https://www.vill.tenei.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07362,下郷町役場,969-5345,下郷町大字塩生字大石1000,0241-69-1122,https://www.town.shimogo.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07364,檜枝岐村役場,967-0525,檜枝岐村字下ノ原880,0241-75-2500,https://www.vill.hinoemata.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07367,只見町役場,968-0498,只見町大字只見字雨堤1039,0241-82-5210,https://www.town.tadami.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07368,南会津町役場,967-0004,南会津町田島字後原甲3531-1,0241-62-6100,https://www.town.minamiaizu.lg.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07402,北塩原村役場,966-0485,北塩原村大字北山字姥ヶ作3151,0241-23-3111,https://www.vill.kitashiobara.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07405,西会津町役場,969-4495,西会津町野沢字下小屋上乙3308,0241-45-2211,https://www.town.nishiaizu.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07407,磐梯町役場,969-3392,磐梯町大字磐梯字中ノ橋1855,0242-74-1221,https://www.town.bandai.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
07408,猪苗代町役場,969-3123,猪苗代町字城南100,0242-62-2111,https://www.town.inawashiro.fukushima.jp/,https://www.pref.fukushima.lg.jp/sec/01145a/yakuba.html,2026-07-06
